curr_state	curr_action	next_reward	next_state	old_value	new_value
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1030	-1	0	1029	0.0	0.0
1029	1	0	902	0.0	0.0
902	-1	0	901	0.0	0.0
901	1	0	774	0.0	0.0
774	-1	0	773	0.0	0.0
773	1	0	646	0.0	0.0
646	1	0	647	0.0	0.0
647	-1	0	774	0.0	0.0
774	-1	0	773	0.0	0.0
773	0	0	645	0.0	0.0
645	0	0	517	0.0	0.0
517	-1	0	388	0.0	0.0
388	1	0	261	0.0	0.0
261	-1	0	132	0.0	0.0
132	-1	0	3	0.0	0.0
3	-1	0	10	0.0	0.0
10	0	0	18	0.0	0.0
18	-1	0	25	0.0	0.0
25	0	0	161	0.0	0.0
161	1	0	298	0.0	0.0
298	-1	0	305	0.0	0.0
305	1	0	442	0.0	0.0
442	-1	0	449	0.0	0.0
449	0	0	585	0.0	0.0
585	1	0	722	0.0	0.0
722	1	0	731	0.0	0.0
731	1	0	612	0.0	0.0
612	1	0	485	0.0	0.0
485	1	0	350	0.0	0.0
350	1	0	343	0.0	0.0
343	-1	0	462	0.0	0.0
462	0	0	454	0.0	0.0
454	-1	0	445	0.0	0.0
445	1	0	310	0.0	0.0
310	-1	0	301	0.0	0.0
301	0	0	165	0.0	0.0
165	1	0	30	0.0	0.0
30	0	0	22	0.0	0.0
22	-1	0	13	0.0	0.0
13	-1	0	4	0.0	0.0
4	-1	0	3	0.0	0.0
3	0	0	11	0.0	0.0
11	-1	0	18	0.0	0.0
18	1	0	27	0.0	0.0
27	-1	0	34	0.0	0.0
34	-1	0	41	0.0	0.0
41	0	0	177	0.0	0.0
177	0	0	313	0.0	0.0
313	-1	0	448	0.0	0.0
448	0	0	576	0.0	0.0
576	-1	0	711	0.0	0.7290000000000001
711	1	0	824	0.81	0.81
824	0	0	952	0.0	0.0
952	1	0	1081	0.0	0.0
1081	1	0	1218	0.0	0.0
1218	0	0	1226	0.0	0.0
1226	1	0	1235	0.0	0.0
1235	0	0	1115	0.0	0.0
1115	1	0	996	0.0	0.0
996	1	0	869	0.0	0.0
869	-1	0	732	0.0	0.0
732	-1	0	603	0.0	0.0
603	1	0	484	0.0	0.0
484	0	0	356	0.0	0.0
356	-1	0	227	0.0	0.0
227	-1	0	106	0.0	0.0
106	0	0	114	0.0	0.0
114	1	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	0	0	122	0.0	0.0
122	0	0	122	0.0	0.0
122	0	0	122	0.0	0.0
122	0	0	122	0.0	0.0
122	-1	0	121	0.0	0.0
121	-1	0	248	0.0	0.0
248	0	0	376	0.0	0.0
376	0	0	504	0.0	0.0
504	-1	0	639	0.0	0.0
639	-1	0	758	0.0	0.0
758	0	0	750	0.0	0.0
750	-1	0	741	0.0	0.0
741	1	0	606	0.0	0.0
606	-1	0	597	0.0	0.0
597	1	0	462	0.0	0.0
462	-1	0	453	0.0	0.0
453	0	0	317	0.0	0.0
317	1	0	182	0.0	0.0
182	0	0	174	0.0	0.0
174	1	0	167	0.0	0.0
167	0	0	287	0.0	0.0
287	1	0	400	0.0	0.0
400	-1	0	535	0.0	0.0
535	0	0	655	0.0	0.0
655	1	0	768	0.0	0.0
768	0	0	896	0.0	0.0
896	-1	0	1031	0.0	0.0
1031	1	0	1152	0.0	0.0
1152	0	0	1280	0.0	0.0
1280	0	0	1408	0.0	0.0
1408	-1	0	1543	0.0	0.0
1543	0	0	1671	0.0	0.0
1671	1	0	1792	0.0	0.0
1792	1	0	1921	0.0	0.0
1921	1	0	1930	0.0	0.0
1930	1	0	1939	0.0	0.0
1939	-1	0	1818	0.0	0.0
1818	-1	0	1825	0.0	0.0
1825	0	0	1961	0.0	0.0
1961	0	0	1969	0.0	0.0
1969	0	0	1977	0.0	0.0
1977	0	0	1985	0.0	0.0
1985	1	0	1994	0.0	0.0
1994	0	0	2002	0.0	0.0
2002	-1	0	2009	0.0	0.0
2009	0	0	2017	0.0	0.0
2017	-1	0	2024	0.0	0.0
2024	0	0	2024	0.0	0.0
2024	0	0	2024	0.0	0.0
2024	-1	0	2031	0.0	0.0
2031	1	0	2016	0.0	0.0
2016	1	0	2017	0.0	0.0
2017	1	0	2026	0.0	0.0
2026	0	0	2034	0.0	0.0
2034	-1	0	2041	0.0	0.0
2041	-1	0	2040	0.0	0.0
2040	1	0	2041	0.0	0.0
2041	0	0	2041	0.0	0.0
2041	0	0	2041	0.0	0.0
2041	0	0	2041	0.0	0.0
2041	0	0	2041	0.0	0.0
2041	-1	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	1	0	2041	0.0	0.0
2041	0	0	2041	0.0	0.0
2041	0	0	2041	0.0	0.0
2041	1	0	2042	0.0	0.0
2042	1	0	2043	0.0	0.0
2043	0	0	1915	0.0	0.0
1915	-1	0	1786	0.0	0.0
1786	1	0	1787	0.0	0.0
1787	-1	0	1658	0.0	0.0
1658	-1	0	1657	0.0	0.0
1657	0	0	1785	0.0	0.0
1785	1	0	1914	0.0	0.0
1914	-1	0	1913	0.0	0.0
1913	-1	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	1	0	2041	0.0	0.0
2041	0	0	2041	0.0	0.0
2041	-1	0	2040	0.0	0.0
2040	-1	0	2047	0.0	0.0
2047	1	0	2032	0.0	0.0
2032	-1	0	2039	0.0	0.0
2039	0	0	2031	0.0	0.0
2031	1	0	2016	0.0	0.0
2016	-1	0	2023	0.0	0.0
2023	0	0	2015	0.0	0.0
2015	-1	0	2006	0.0	0.0
2006	1	0	1999	0.0	0.0
1999	0	0	1991	0.0	0.0
1991	0	0	1983	0.0	0.0
1983	-1	0	1974	0.0	0.0
1974	0	0	1966	0.0	0.0
1966	0	0	1958	0.0	0.0
1958	0	0	1950	0.0	0.0
1950	0	0	1942	0.0	0.0
1942	-1	0	1933	0.0	0.0
1933	1	0	1798	0.0	0.0
1798	0	0	1798	0.0	0.0
1798	0	0	1798	0.0	0.0
1798	1	0	1799	0.0	0.0
1799	0	0	1927	0.0	0.0
1927	-1	0	1926	0.0	0.0
1926	0	0	1926	0.0	0.0
1926	1	0	1927	0.0	0.0
1927	-1	0	1926	0.0	0.0
1926	1	0	1927	0.0	0.0
1927	0	0	1927	0.0	0.0
1927	1	0	1920	0.0	0.0
1920	0	0	1920	0.0	0.0
1920	-1	0	1927	0.0	0.0
1927	1	0	1920	0.0	0.0
1920	1	0	1921	0.0	0.0
1921	-1	0	1928	0.0	0.0
1928	0	0	1928	0.0	0.0
1928	1	0	1929	0.0	0.0
1929	1	0	1938	0.0	0.0
1938	-1	0	1945	0.0	0.0
1945	-1	0	1952	0.0	0.0
1952	0	0	1952	0.0	0.0
1952	0	0	1952	0.0	0.0
1952	-1	0	1959	0.0	0.0
1959	1	0	1944	0.0	0.0
1944	1	0	1945	0.0	0.0
1945	-1	0	1952	0.0	0.0
1952	0	0	1952	0.0	0.0
1952	-1	0	1959	0.0	0.0
1959	0	0	1951	0.0	0.0
1951	1	0	1936	0.0	0.0
1936	1	0	1937	0.0	0.0
1937	0	0	1945	0.0	0.0
1945	1	0	1954	0.0	0.0
1954	0	0	1962	0.0	0.0
1962	-1	0	1969	0.0	0.0
1969	-1	0	1976	0.0	0.0
1976	1	0	1977	0.0	0.0
1977	-1	0	1984	0.0	0.0
1984	-1	0	1991	0.0	0.0
1991	0	0	1983	0.0	0.0
1983	1	0	1968	0.0	0.0
1968	0	0	1968	0.0	0.0
1968	-1	0	1975	0.0	0.0
1975	-1	0	1966	0.0	0.0
1966	1	0	1959	0.0	0.0
1959	1	0	1944	0.0	0.0
1944	1	0	1945	0.0	0.0
1945	1	0	1954	0.0	0.0
1954	-1	0	1961	0.0	0.0
1961	1	0	1970	0.0	0.0
1970	-1	0	1977	0.0	0.0
1977	-1	0	1984	0.0	0.0
1984	1	0	1985	0.0	0.0
1985	-1	0	1992	0.0	0.0
1992	-1	0	1999	0.0	0.0
1999	-1	0	1990	0.0	0.0
1990	-1	0	1981	0.0	0.0
1981	1	0	1846	0.0	0.0
1846	-1	0	1837	0.0	0.0
1837	0	0	1701	0.0	0.0
1701	-1	0	1564	0.0	0.0
1564	0	0	1436	0.0	0.0
1436	-1	0	1307	0.0	0.0
1307	1	0	1188	0.0	0.0
1188	-1	0	1059	0.0	0.0
1059	0	0	939	0.0	0.0
939	0	0	819	0.0	0.0
819	1	0	700	0.0	0.0
700	0	0	572	0.0	0.0
572	0	0	444	0.0	0.0
444	1	0	317	0.0	0.0
317	0	0	181	0.0	0.0
181	-1	0	44	0.0	0.0
44	-1	0	43	0.0	0.0
43	0	0	51	0.0	0.0
51	0	0	59	0.0	0.0
59	-1	0	66	0.0	0.0
66	1	0	75	0.0	0.0
75	1	0	84	0.0	0.0
84	0	0	84	0.0	0.0
84	0	0	84	0.0	0.0
84	1	0	85	0.0	0.0
85	-1	0	76	0.0	0.0
76	-1	0	75	0.0	0.0
75	-1	0	82	0.0	0.0
82	1	0	91	0.0	0.0
91	0	0	99	0.0	0.0
99	-1	0	106	0.0	0.0
106	1	0	115	0.0	0.0
115	-1	0	122	0.0	0.0
122	1	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	0	0	122	0.0	0.0
122	-1	0	121	0.0	0.0
121	-1	0	248	0.0	0.0
248	0	0	376	0.0	0.0
376	-1	0	511	0.0	0.0
511	-1	0	630	0.0	0.0
630	0	0	622	0.0	0.0
622	0	0	614	0.0	0.0
614	1	0	607	0.0	0.0
607	0	0	727	0.0	0.0
727	1	0	840	0.0	0.0
840	1	0	969	0.0	0.0
969	1	0	1106	0.0	0.0
1106	0	0	1114	0.0	0.0
1114	-1	0	1121	0.0	0.0
1121	1	0	1258	0.0	0.0
1258	0	0	1266	0.0	0.0
1266	-1	0	1273	0.0	0.0
1273	0	0	1401	0.0	0.0
1401	1	0	1530	0.0	0.0
1530	1	0	1531	0.0	0.0
1531	1	0	1404	0.0	0.0
1404	-1	0	1275	0.0	0.0
1275	-1	0	1146	0.0	0.0
1146	0	0	1146	0.0	0.0
1146	0	0	1146	0.0	0.0
1146	1	0	1147	0.0	0.0
1147	1	0	1020	0.0	0.0
1020	1	0	893	0.0	0.0
893	0	0	757	0.0	0.0
757	0	0	621	0.0	0.0
621	-1	0	484	0.0	0.0
484	0	0	356	0.0	0.0
356	0	0	228	0.0	0.0
228	0	0	100	0.0	0.0
100	-1	0	99	0.0	0.0
99	0	0	107	0.0	0.0
107	-1	0	114	0.0	0.0
114	0	0	122	0.0	0.0
122	-1	0	121	0.0	0.0
121	1	0	250	0.0	0.0
250	-1	0	249	0.0	0.0
249	0	0	377	0.0	0.0
377	0	0	505	0.0	0.0
505	0	0	633	0.0	0.0
633	0	0	761	0.0	0.0
761	0	0	889	0.0	0.0
889	1	0	1018	0.0	0.0
1018	1	0	1019	0.0	0.0
1019	-1	0	890	0.0	0.0
890	1	0	891	0.0	0.0
891	-1	0	762	0.0	0.0
762	0	0	762	0.0	0.0
762	-1	0	761	0.0	0.0
761	0	0	889	0.0	0.0
889	-1	0	1016	0.0	0.0
1016	-1	0	1151	0.0	0.0
1151	-1	0	1270	0.0	0.0
1270	-1	0	1261	0.0	0.0
1261	-1	0	1124	0.0	0.0
1124	1	0	997	0.0	0.0
997	-1	0	860	0.0	0.0
860	-1	0	731	0.0	0.0
731	1	0	612	0.0	0.0
612	-1	0	483	0.0	0.0
483	1	0	364	0.0	0.0
364	0	0	236	0.0	0.0
236	-1	0	107	0.0	0.0
107	-1	0	114	0.0	0.0
114	0	0	122	0.0	0.0
122	1	0	123	0.0	0.0
123	0	0	123	0.0	0.0
123	0	0	123	0.0	0.0
123	1	0	124	0.0	0.0
124	0	0	124	0.0	0.0
124	0	0	124	0.0	0.0
124	1	0	125	0.0	0.0
125	1	0	118	0.0	0.0
118	0	0	110	0.0	0.0
110	1	0	103	0.0	0.0
103	0	0	223	0.0	0.0
223	-1	0	342	0.0	0.0
342	1	0	335	0.0	0.5314410000000002
335	0	0	455	0.5904900000000002	0.5904900000000002
455	-1	0	574	0.0	0.0
574	1	0	567	0.0	0.0
567	0	0	687	0.0	0.0
687	0	0	807	0.0	0.0
807	0	0	927	0.0	0.0
927	-1	0	1046	0.0	0.0
1046	0	0	1038	0.0	0.0
1038	0	0	1030	0.0	0.0
1030	-1	0	1029	0.0	0.0
1029	-1	0	900	0.0	0.0
900	1	0	773	0.0	0.0
773	-1	0	644	0.0	0.0
644	0	0	516	0.0	0.0
516	1	0	389	0.0	0.0
389	-1	0	260	0.0	0.0
260	0	0	132	0.0	0.0
132	0	0	4	0.0	0.0
4	1	0	5	0.0	0.0
5	1	0	6	0.0	0.0
6	0	0	6	0.0	0.0
6	-1	0	5	0.0	0.0
5	0	0	5	0.0	0.0
5	1	0	6	0.0	0.0
6	-1	0	5	0.0	0.0
5	-1	0	4	0.0	0.0
4	0	0	4	0.0	0.0
4	-1	0	3	0.0	0.0
3	1	0	12	0.0	0.0
12	1	0	13	0.0	0.0
13	1	0	6	0.0	0.0
6	-1	0	5	0.0	0.0
5	1	0	6	0.0	0.0
6	1	0	7	0.0	0.0
7	0	0	135	0.0	0.0
135	1	0	256	0.0	0.0
256	0	0	384	0.0	0.0
384	-1	0	519	0.0	0.0
519	-1	0	646	0.0	0.0
646	0	0	646	0.0	0.0
646	1	0	647	0.0	0.0
647	1	0	768	0.0	0.0
768	-1	0	903	0.0	0.0
903	1	0	1024	0.0	0.0
1024	0	0	1152	0.0	0.0
1152	1	0	1281	0.0	0.0
1281	-1	0	1416	0.0	0.0
1416	0	0	1544	0.0	0.0
1544	1	0	1673	0.0	0.0
1673	1	0	1810	0.0	0.0
1810	1	0	1819	0.0	0.0
1819	1	0	1700	0.0	0.0
1700	1	0	1573	0.0	0.0
1573	1	0	1438	0.0	0.0
1438	0	0	1430	0.0	0.0
1430	-1	0	1421	0.0	0.0
1421	1	0	1286	0.0	0.0
1286	1	0	1287	0.0	0.0
1287	0	0	1415	0.0	0.0
1415	-1	0	1542	0.0	0.0
1542	-1	0	1541	0.0	0.0
1541	0	0	1413	0.0	0.0
1413	1	0	1286	0.0	0.0
1286	1	0	1287	0.0	0.0
1287	0	0	1415	0.0	0.0
1415	0	0	1543	0.0	0.0
1543	-1	0	1670	0.0	0.0
1670	-1	0	1669	0.0	0.0
1669	0	0	1541	0.0	0.0
1541	-1	0	1412	0.0	0.0
1412	0	0	1284	0.0	0.0
1284	-1	0	1155	0.0	0.0
1155	1	0	1036	0.0	0.0
1036	0	0	908	0.0	0.0
908	0	0	780	0.0	0.0
780	0	0	652	0.0	0.0
652	0	0	524	0.0	0.0
524	1	0	397	0.0	0.0
397	1	0	262	0.0	0.0
262	0	0	262	0.0	0.0
262	0	0	262	0.0	0.0
262	1	0	263	0.0	0.0
263	-1	0	390	0.0	0.0
390	1	0	391	0.0	0.0
391	-1	0	518	0.0	0.0
518	-1	0	517	0.0	0.0
517	-1	0	388	0.0	0.0
388	1	0	261	0.0	0.0
261	-1	0	132	0.0	0.0
132	1	0	5	0.0	0.0
5	-1	0	4	0.0	0.0
4	1	0	5	0.0	0.0
5	1	0	6	0.0	0.0
6	1	0	7	0.0	0.0
7	-1	0	134	0.0	0.0
134	-1	0	133	0.0	0.0
133	0	0	5	0.0	0.0
5	0	0	5	0.0	0.0
5	-1	0	4	0.0	0.0
4	1	0	5	0.0	0.0
5	0	0	5	0.0	0.0
5	0	0	5	0.0	0.0
5	-1	0	4	0.0	0.0
4	-1	0	3	0.0	0.0
3	1	0	12	0.0	0.0
12	-1	0	11	0.0	0.0
11	1	0	20	0.0	0.0
20	0	0	20	0.0	0.0
20	0	0	20	0.0	0.0
20	-1	0	19	0.0	0.0
19	-1	0	26	0.0	0.0
26	0	0	34	0.0	0.0
34	0	0	42	0.0	0.0
42	1	0	51	0.0	0.0
51	-1	0	58	0.0	0.0
58	1	0	67	0.0	0.0
67	0	0	75	0.0	0.0
75	0	0	83	0.0	0.0
83	1	0	92	0.0	0.0
92	-1	0	91	0.0	0.0
91	-1	0	98	0.0	0.0
98	1	0	107	0.0	0.0
107	1	0	116	0.0	0.0
116	1	0	117	0.0	0.0
117	1	0	110	0.0	0.0
110	-1	0	101	0.0	0.0
101	-1	0	92	0.0	0.0
92	1	0	93	0.0	0.0
93	0	0	85	0.0	0.0
85	-1	0	76	0.0	0.0
76	0	0	76	0.0	0.0
76	-1	0	75	0.0	0.0
75	0	0	83	0.0	0.0
83	0	0	91	0.0	0.0
91	0	0	99	0.0	0.0
99	1	0	108	0.0	0.0
108	-1	0	107	0.0	0.0
107	0	0	115	0.0	0.0
115	-1	0	122	0.0	0.0
122	0	0	122	0.0	0.0
122	1	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	0	0	122	0.0	0.0
122	0	0	122	0.0	0.0
122	0	0	122	0.0	0.0
122	1	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	-1	0	121	0.0	0.0
121	0	0	249	0.0	0.0
249	0	0	377	0.0	0.0
377	-1	0	504	0.0	0.0
504	1	0	633	0.0	0.0
633	1	0	762	0.0	0.0
762	0	0	762	0.0	0.0
762	1	0	763	0.0	0.0
763	1	0	636	0.0	0.0
636	0	0	508	0.0	0.0
508	1	0	381	0.0	0.0
381	0	0	245	0.0	0.0
245	-1	0	108	0.0	0.0
108	0	0	108	0.0	0.0
108	-1	0	107	0.0	0.0
107	0	0	115	0.0	0.0
115	1	0	124	0.0	0.0
124	-1	0	123	0.0	0.0
123	1	0	124	0.0	0.0
124	0	0	124	0.0	0.0
124	1	0	125	0.0	0.0
125	-1	0	116	0.0	0.0
116	-1	0	115	0.0	0.0
115	-1	0	122	0.0	0.0
122	1	0	123	0.0	0.0
123	1	0	124	0.0	0.0
124	-1	0	123	0.0	0.0
123	1	0	124	0.0	0.0
124	0	0	124	0.0	0.0
124	0	0	124	0.0	0.0
124	-1	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	1	0	123	0.0	0.0
123	0	0	123	0.0	0.0
123	-1	0	122	0.0	0.0
122	-1	0	121	0.0	0.0
121	-1	0	248	0.0	0.0
248	0	0	376	0.0	0.0
376	0	0	504	0.0	0.0
504	1	0	633	0.0	0.0
633	-1	0	760	0.0	0.0
760	0	0	888	0.0	0.0
888	0	0	1016	0.0	0.0
1016	1	0	1145	0.0	0.0
1145	-1	0	1272	0.0	0.0
1272	0	0	1400	0.0	0.0
1400	0	0	1528	0.0	0.0
1528	1	0	1657	0.0	0.0
1657	0	0	1785	0.0	0.0
1785	0	0	1913	0.0	0.0
1913	-1	0	2040	0.0	0.0
2040	1	0	2041	0.0	0.0
2041	1	0	2042	0.0	0.0
2042	1	0	2043	0.0	0.0
2043	0	0	1915	0.0	0.0
1915	1	0	1788	0.0	0.0
1788	-1	0	1659	0.0	0.0
1659	-1	0	1530	0.0	0.0
1530	1	0	1531	0.0	0.0
1531	-1	0	1402	0.0	0.0
1402	-1	0	1401	0.0	0.0
1401	0	0	1529	0.0	0.0
1529	0	0	1657	0.0	0.0
1657	1	0	1786	0.0	0.0
1786	1	0	1787	0.0	0.0
1787	1	0	1660	0.0	0.0
1660	0	0	1532	0.0	0.0
1532	0	0	1404	0.0	0.0
1404	0	0	1276	0.0	0.0
1276	-1	0	1147	0.0	0.0
1147	0	0	1019	0.0	0.0
1019	-1	0	890	0.0	0.0
890	-1	0	889	0.0	0.0
889	-1	0	1016	0.0	0.0
1016	-1	0	1151	0.0	0.0
1151	-1	0	1270	0.0	0.0
